osmid,y,x,street_count,highway,junction,ref,railway,geometry
6438326071,28.6254815,77.1379468,3,,,,,POINT (77.1379468 28.6254815)
6438326073,28.626063,77.1376839,3,,,,,POINT (77.1376839 28.626063)
6438326074,28.6263173,77.1370697,3,,,,,POINT (77.1370697 28.6263173)
6438359046,28.6322861,77.1297786,1,,,,,POINT (77.1297786 28.6322861)
6438359047,28.6339243,77.1273126,4,,,,,POINT (77.1273126 28.6339243)
6438498128,28.629373,77.1491447,1,,,,,POINT (77.1491447 28.629373)
6438498129,28.6295507,77.1487132,4,,,,,POINT (77.1487132 28.6295507)
6438498130,28.6300394,77.1476776,4,,,,,POINT (77.1476776 28.6300394)
6438498131,28.6306182,77.146424,3,,,,,POINT (77.146424 28.6306182)
6438498132,28.6306855,77.1493381,3,,,,,POINT (77.1493381 28.6306855)
6438498134,28.6322363,77.1480453,3,,,,,POINT (77.1480453 28.6322363)
6438498137,28.6304985,77.1487949,3,,,,,POINT (77.1487949 28.6304985)
6438498138,28.6301025,77.1485544,3,,,,,POINT (77.1485544 28.6301025)
6438498139,28.6310028,77.1466417,4,,,,,POINT (77.1466417 28.6310028)
6438498140,28.6304183,77.1478996,4,,,,,POINT (77.1478996 28.6304183)
6438498141,28.6306579,77.1480384,4,,,,,POINT (77.1480384 28.6306579)
6438498142,28.6303565,77.1486834,3,,,,,POINT (77.1486834 28.6303565)
6438498143,28.6312216,77.146772,3,,,,,POINT (77.146772 28.6312216)
6438498145,28.629649,77.1474312,4,,,,,POINT (77.1474312 28.629649)
6438498146,28.6292981,77.1472071,4,,,,,POINT (77.1472071 28.6292981)
6438498147,28.629006,77.1454383,3,,,,,POINT (77.1454383 28.629006)
6438616458,28.5317777,77.088648,3,,,,,POINT (77.088648 28.5317777)
6438616459,28.531825,77.0885596,3,,,,,POINT (77.0885596 28.531825)
6438635041,28.6035404,77.1311363,3,,,,,POINT (77.1311363 28.6035404)
6438712280,28.6396205,77.1328893,4,,,,,POINT (77.1328893 28.6396205)
6438712423,28.6414664,77.1430778,3,,,,,POINT (77.1430778 28.6414664)
6438712424,28.6409946,77.143898,3,,,,,POINT (77.143898 28.6409946)
6438712425,28.6407194,77.1436812,3,,,,,POINT (77.1436812 28.6407194)
6438712426,28.6415251,77.1443297,3,,,,,POINT (77.1443297 28.6415251)
6438712427,28.641134,77.1449762,4,,,,,POINT (77.1449762 28.641134)
6438712428,28.6410864,77.1450549,3,,,,,POINT (77.1450549 28.6410864)
6438712429,28.6420196,77.1435231,3,,,,,POINT (77.1435231 28.6420196)
6438712789,28.6389855,77.1333438,3,,,,,POINT (77.1333438 28.6389855)
6438849794,28.5372561,77.1213585,3,,,,,POINT (77.1213585 28.5372561)
6438849796,28.5373042,77.1195763,3,,,,,POINT (77.1195763 28.5373042)
6439049449,28.6356648,77.2071183,3,,,,,POINT (77.2071183 28.6356648)
6439049451,28.6356389,77.2068071,3,,,,,POINT (77.2068071 28.6356389)
6439096344,28.5798372,77.1425208,3,,,,,POINT (77.1425208 28.5798372)
6439096345,28.5794977,77.1423526,1,,,,,POINT (77.1423526 28.5794977)
6439123554,28.6324071,77.1453715,3,,,,,POINT (77.1453715 28.6324071)
6439123558,28.6316583,77.1470627,3,,,,,POINT (77.1470627 28.6316583)
6439132176,28.6393777,77.1308957,3,,,,,POINT (77.1308957 28.6393777)
6439164655,28.6363948,77.2137395,3,,,,,POINT (77.2137395 28.6363948)
6439164658,28.636105,77.2142417,3,,,,,POINT (77.2142417 28.636105)
6439164662,28.6364741,77.2140997,3,,,,,POINT (77.2140997 28.6364741)
6439396529,28.5628688,77.1706852,3,,,,,POINT (77.1706852 28.5628688)
6439396530,28.5628373,77.1707381,4,,,,,POINT (77.1707381 28.5628373)
6466354701,28.5848861,77.1727004,1,,,,,POINT (77.1727004 28.5848861)
6466425261,28.5712194,77.1702338,1,,,,,POINT (77.1702338 28.5712194)
6466425262,28.5716913,77.1717062,3,,,,,POINT (77.1717062 28.5716913)
6474825709,28.5757583,77.1692618,1,,,,,POINT (77.1692618 28.5757583)
6485009721,28.6128911,77.2091292,3,,,,,POINT (77.2091292 28.6128911)
6485009727,28.6129109,77.2087137,3,,,,,POINT (77.2087137 28.6129109)
6485109512,28.6089904,77.2015326,3,,,,,POINT (77.2015326 28.6089904)
6485109516,28.6090328,77.2001732,3,,,,,POINT (77.2001732 28.6090328)
6485442929,28.5931293,77.1301842,3,,,,,POINT (77.1301842 28.5931293)
6485442930,28.5931034,77.1302543,3,,,,,POINT (77.1302543 28.5931034)
6485510823,28.595221,77.1259398,1,,,,,POINT (77.1259398 28.595221)
6485519046,28.5853832,77.1312665,3,,,,,POINT (77.1312665 28.5853832)
6485576705,28.5980645,77.1275034,3,,,,,POINT (77.1275034 28.5980645)
6485576706,28.5964011,77.126652,3,,,,,POINT (77.126652 28.5964011)
6485576707,28.5977387,77.1273333,3,,,,,POINT (77.1273333 28.5977387)
6485576708,28.5971281,77.1286675,1,,,,,POINT (77.1286675 28.5971281)
6485943125,28.5853377,77.1214617,3,,,,,POINT (77.1214617 28.5853377)
6485943126,28.5856991,77.1216177,4,,,,,POINT (77.1216177 28.5856991)
6485943134,28.5858855,77.1211358,4,,,,,POINT (77.1211358 28.5858855)
6485943135,28.5864963,77.1219893,3,,,,,POINT (77.1219893 28.5864963)
6485943141,28.5864613,77.1220824,3,,,,,POINT (77.1220824 28.5864613)
6485943147,28.586676,77.1215197,4,,,,,POINT (77.1215197 28.586676)
6485943148,28.5855416,77.1220681,3,,,,,POINT (77.1220681 28.5855416)
6485943149,28.5860588,77.1207119,3,,,,,POINT (77.1207119 28.5860588)
6485943150,28.586314,77.122457,3,,,,,POINT (77.122457 28.586314)
6485943151,28.5868504,77.1210895,3,,,,,POINT (77.1210895 28.5868504)
6485943152,28.5861021,77.1195066,1,,,,,POINT (77.1195066 28.5861021)
6485943154,28.5857393,77.1204963,3,,,,,POINT (77.1204963 28.5857393)
6485943155,28.5874273,77.1213771,3,,,,,POINT (77.1213771 28.5874273)
6486110394,28.62828,77.1380932,3,,,,,POINT (77.1380932 28.62828)
6486110396,28.6278582,77.1378697,3,,,,,POINT (77.1378697 28.6278582)
6486110397,28.6281826,77.1371474,3,,,,,POINT (77.1371474 28.6281826)
6486110398,28.6279815,77.13757,3,,,,,POINT (77.13757 28.6279815)
6486110399,28.6275254,77.1372955,3,,,,,POINT (77.1372955 28.6275254)
6486133931,28.5926501,77.1186297,1,,,,,POINT (77.1186297 28.5926501)
6486204388,28.6255269,77.1490398,3,,,,,POINT (77.1490398 28.6255269)
6486204389,28.6261366,77.1491674,3,,,,,POINT (77.1491674 28.6261366)
6486270777,28.540835,77.1278848,3,,,,,POINT (77.1278848 28.540835)
6486326899,28.6282455,77.1503984,3,,,,,POINT (77.1503984 28.6282455)
6486341294,28.6335305,77.1404787,3,,,,,POINT (77.1404787 28.6335305)
6487064587,28.6053831,77.1374142,3,,,,,POINT (77.1374142 28.6053831)
6487064588,28.6057633,77.1364812,3,,,,,POINT (77.1364812 28.6057633)
6487064589,28.605731,77.1365593,4,,,,,POINT (77.1365593 28.605731)
6487064592,28.603892,77.141296,3,,,,,POINT (77.141296 28.603892)
6487867376,28.6048944,77.1073784,3,,,,,POINT (77.1073784 28.6048944)
6490089041,28.5602744,77.1895398,3,,,,,POINT (77.1895398 28.5602744)
6490089042,28.5603411,77.1895687,4,,,,,POINT (77.1895687 28.5603411)
6496712067,28.5453991,77.1222874,3,,,,,POINT (77.1222874 28.5453991)
6496826416,28.5404311,77.1276256,3,,,,,POINT (77.1276256 28.5404311)
6496826417,28.5410013,77.1276297,1,,,,,POINT (77.1276297 28.5410013)
6497271985,28.5405083,77.1263025,1,,,,,POINT (77.1263025 28.5405083)
6497271987,28.5406313,77.1258205,1,,,,,POINT (77.1258205 28.5406313)
6497271989,28.5404405,77.1265272,1,,,,,POINT (77.1265272 28.5404405)
6513723507,28.5447641,77.1238746,4,,,,,POINT (77.1238746 28.5447641)
6513723508,28.5447618,77.1246808,3,,,,,POINT (77.1246808 28.5447618)
6513777816,28.5444019,77.1246749,3,,,,,POINT (77.1246749 28.5444019)
6531309277,28.6229853,77.1357059,3,,,,,POINT (77.1357059 28.6229853)
6531309281,28.623326,77.1360102,3,,,,,POINT (77.1360102 28.623326)
6531322255,28.6238212,77.1353802,3,,,,,POINT (77.1353802 28.6238212)
6531322258,28.6237353,77.1351472,3,,,,,POINT (77.1351472 28.6237353)
6531350886,28.6241286,77.1365959,3,,,,,POINT (77.1365959 28.6241286)
6531585510,28.6231193,77.2112594,3,,,,,POINT (77.2112594 28.6231193)
6531650304,28.6363087,77.2063255,3,,,,,POINT (77.2063255 28.6363087)
6531655529,28.6278951,77.2030775,3,,,,,POINT (77.2030775 28.6278951)
6531655534,28.6272014,77.2026873,3,,,,,POINT (77.2026873 28.6272014)
6536900342,28.5756777,77.2072281,3,,,,,POINT (77.2072281 28.5756777)
6536900345,28.5751376,77.2069707,1,,,,,POINT (77.2069707 28.5751376)
6538681271,28.5780357,77.1765183,3,,,,,POINT (77.1765183 28.5780357)
6538681272,28.5779209,77.1762188,3,,,,,POINT (77.1762188 28.5779209)
6538724479,28.5770581,77.1998602,3,,,,,POINT (77.1998602 28.5770581)
6538725141,28.5721405,77.1751085,3,,,,,POINT (77.1751085 28.5721405)
6538725143,28.5719765,77.1750534,1,,,,,POINT (77.1750534 28.5719765)
6538750821,28.598582,77.2252544,3,,,,,POINT (77.2252544 28.598582)
6538751119,28.5961915,77.2308555,3,,,,,POINT (77.2308555 28.5961915)
6538751120,28.596195,77.2315925,4,,,,,POINT (77.2315925 28.596195)
6538751121,28.5962023,77.2321664,3,,,,,POINT (77.2321664 28.5962023)
6538753126,28.6027064,77.2297787,3,,,,,POINT (77.2297787 28.6027064)
6538759420,28.5955297,77.2290587,3,,,,,POINT (77.2290587 28.5955297)
6538759433,28.5971403,77.228948,3,,,,,POINT (77.228948 28.5971403)
6538759434,28.5972053,77.2288857,3,,,,,POINT (77.2288857 28.5972053)
6538759437,28.5973266,77.2289917,3,,,,,POINT (77.2289917 28.5973266)
6538759441,28.5980343,77.2289442,3,,,,,POINT (77.2289442 28.5980343)
6538759450,28.598112,77.2288039,3,,,,,POINT (77.2288039 28.598112)
6538760815,28.5957192,77.2075755,3,,,,,POINT (77.2075755 28.5957192)
6538760819,28.596109,77.2077929,3,,,,,POINT (77.2077929 28.596109)
6538760820,28.5961754,77.2079408,3,,,,,POINT (77.2079408 28.5961754)
6538760821,28.5962437,77.2079006,3,,,,,POINT (77.2079006 28.5962437)
6538760822,28.596149,77.2076873,3,,,,,POINT (77.2076873 28.596149)
6538760825,28.5962694,77.2073013,3,,,,,POINT (77.2073013 28.5962694)
6541979885,28.5621466,77.1249675,3,,,,,POINT (77.1249675 28.5621466)
6541979888,28.5619012,77.1257177,3,,,,,POINT (77.1257177 28.5619012)
6541979894,28.5603234,77.1256673,1,,,,,POINT (77.1256673 28.5603234)
6541979896,28.561698,77.1261954,3,,,,,POINT (77.1261954 28.561698)
6541979906,28.561895,77.1225916,1,,,,,POINT (77.1225916 28.561895)
6541979908,28.5615894,77.123149,3,,,,,POINT (77.123149 28.5615894)
6541979911,28.5613796,77.1235942,3,,,,,POINT (77.1235942 28.5613796)
6541979915,28.5621989,77.1224329,3,,,,,POINT (77.1224329 28.5621989)
6541979916,28.5623564,77.1221763,3,,,,,POINT (77.1221763 28.5623564)
6541979917,28.5665591,77.1229985,3,,,,,POINT (77.1229985 28.5665591)
6541979923,28.5658998,77.1223828,3,,,,,POINT (77.1223828 28.5658998)
6543918023,28.5875929,77.1667615,3,,,,,POINT (77.1667615 28.5875929)
6543918024,28.5876435,77.167919,3,,,,,POINT (77.167919 28.5876435)
6543918028,28.5875768,77.1668408,3,,,,,POINT (77.1668408 28.5875768)
6543918032,28.587571,77.1686185,3,,,,,POINT (77.1686185 28.587571)
6552673963,28.6092853,77.2394456,3,,,,,POINT (77.2394456 28.6092853)
6552759604,28.622805,77.1974312,3,,,,,POINT (77.1974312 28.622805)
6552977584,28.6309433,77.2102047,3,,,,,POINT (77.2102047 28.6309433)
6554718342,28.6020404,77.1807011,4,,,,,POINT (77.1807011 28.6020404)
6554718353,28.6092977,77.1727958,4,,,,,POINT (77.1727958 28.6092977)
6554874762,28.6296592,77.1649062,3,,,,,POINT (77.1649062 28.6296592)
6560390479,28.6197132,77.1765997,3,,,,,POINT (77.1765997 28.6197132)
6560396393,28.6237425,77.1806589,4,,,,,POINT (77.1806589 28.6237425)
6560396394,28.623792,77.1807297,4,,,,,POINT (77.1807297 28.623792)
6560396395,28.62394,77.180911,3,,,,,POINT (77.180911 28.62394)
6560396418,28.6339001,77.1892801,3,,,,,POINT (77.1892801 28.6339001)
6569267271,28.6243984,77.2407491,3,,,,,POINT (77.2407491 28.6243984)
6569715497,28.6175781,77.2375527,4,,,,,POINT (77.2375527 28.6175781)
6576015907,28.6071362,77.1991073,3,,,,,POINT (77.1991073 28.6071362)
6576015909,28.6082981,77.1991849,4,,,,,POINT (77.1991849 28.6082981)
6576015914,28.6108802,77.1993109,4,,,,,POINT (77.1993109 28.6108802)
6576363378,28.6290057,77.2325597,3,,,,,POINT (77.2325597 28.6290057)
6576363379,28.6289589,77.2336866,4,,,,,POINT (77.2336866 28.6289589)
6576363381,28.6277551,77.2349182,3,,,,,POINT (77.2349182 28.6277551)
6576363383,28.629892,77.2301168,3,,,,,POINT (77.2301168 28.629892)
6576363384,28.6304051,77.2305455,4,,,,,POINT (77.2305455 28.6304051)
6576363386,28.6294461,77.2308777,3,,,,,POINT (77.2308777 28.6294461)
6576363387,28.629977,77.2312562,4,,,,,POINT (77.2312562 28.629977)
6576363388,28.6304543,77.2315785,3,,,,,POINT (77.2315785 28.6304543)
6576363389,28.6296288,77.2305659,3,,,,,POINT (77.2305659 28.6296288)
6576363390,28.6301626,77.230948,4,,,,,POINT (77.230948 28.6301626)
6576363391,28.6306114,77.2312747,3,,,,,POINT (77.2312747 28.6306114)
6576363392,28.6307963,77.2285738,3,,,,,POINT (77.2285738 28.6307963)
6576363393,28.6313274,77.2289379,4,,,,,POINT (77.2289379 28.6313274)
6576363395,28.6292771,77.2311661,3,,,,,POINT (77.2311661 28.6292771)
6576363396,28.6298079,77.2315369,4,,,,,POINT (77.2315369 28.6298079)
6576363398,28.6303082,77.2294065,3,,,,,POINT (77.2294065 28.6303082)
6576363399,28.6308395,77.2297982,4,,,,,POINT (77.2297982 28.6308395)
6576363400,28.6301371,77.2296985,3,,,,,POINT (77.2296985 28.6301371)
6576363401,28.6306562,77.2301287,4,,,,,POINT (77.2301287 28.6306562)
6576464200,28.6336235,77.2041642,4,,,,,POINT (77.2041642 28.6336235)
6576464201,28.6338033,77.2037997,1,,,,,POINT (77.2037997 28.6338033)
6576464203,28.6338456,77.2043202,4,,,,,POINT (77.2043202 28.6338456)
6576464204,28.6340576,77.2039177,1,,,,,POINT (77.2039177 28.6340576)
6576464207,28.6334722,77.2055377,3,,,,,POINT (77.2055377 28.6334722)
6576464208,28.6331971,77.2055217,3,,,,,POINT (77.2055217 28.6331971)
6576464209,28.6326289,77.2055004,3,,,,,POINT (77.2055004 28.6326289)
6576499099,28.5945966,77.2291116,3,,,,,POINT (77.2291116 28.5945966)
6576505283,28.5894838,77.1825496,3,,,,,POINT (77.1825496 28.5894838)
6576508788,28.5895545,77.1832099,3,,,,,POINT (77.1832099 28.5895545)
6576508797,28.5892856,77.1826596,3,,,,,POINT (77.1826596 28.5892856)
6576529247,28.6000276,77.1837217,4,,,,,POINT (77.1837217 28.6000276)
6576529257,28.5978412,77.1835946,4,,,,,POINT (77.1835946 28.5978412)
6576529262,28.5958409,77.1834636,4,,,,,POINT (77.1834636 28.5958409)
6576529264,28.5939994,77.1825225,4,,,,,POINT (77.1825225 28.5939994)
6576529267,28.5922229,77.1816301,4,,,,,POINT (77.1816301 28.5922229)
6576529268,28.5911345,77.1810662,3,,,,,POINT (77.1810662 28.5911345)
6576529269,28.5910475,77.1810243,3,,,,,POINT (77.1810243 28.5910475)
6576529277,28.6019775,77.180755,4,,,,,POINT (77.180755 28.6019775)
6576529278,28.6017529,77.1809309,3,,,,,POINT (77.1809309 28.6017529)
6576529280,28.6014883,77.1811484,3,,,,,POINT (77.1811484 28.6014883)
6576529284,28.6007992,77.182091,3,,,,,POINT (77.182091 28.6007992)
6576535188,28.6001332,77.1837738,3,,,,,POINT (77.1837738 28.6001332)
6593517809,28.5870228,77.1894263,3,,,,,POINT (77.1894263 28.5870228)
6593517823,28.5847453,77.1949126,3,,,,,POINT (77.1949126 28.5847453)
6593517829,28.5850144,77.1934265,3,crossing,,,,POINT (77.1934265 28.5850144)
6593517834,28.5845254,77.1971738,4,,,,,POINT (77.1971738 28.5845254)
6593517863,28.5869254,77.1887968,3,,,,,POINT (77.1887968 28.5869254)
6593532595,28.5885202,77.1857903,3,,,,,POINT (77.1857903 28.5885202)
6593532603,28.5903444,77.1808387,4,,,,,POINT (77.1808387 28.5903444)
6593532608,28.5845509,77.1995278,3,,,,,POINT (77.1995278 28.5845509)
6596004836,28.5717362,77.1357618,3,,,,,POINT (77.1357618 28.5717362)
6596217462,28.5504811,77.1843963,3,,,,,POINT (77.1843963 28.5504811)
6596217466,28.550281,77.1842323,3,,,,,POINT (77.1842323 28.550281)
6596304769,28.6190291,77.1365153,4,,,,,POINT (77.1365153 28.6190291)
6596304770,28.6190238,77.1362285,3,,,,,POINT (77.1362285 28.6190238)
6596309997,28.5699819,77.2000298,3,,,,,POINT (77.2000298 28.5699819)
6596310003,28.569667,77.2000333,3,,,,,POINT (77.2000333 28.569667)
6615779495,28.5636636,77.1227759,3,,,,,POINT (77.1227759 28.5636636)
6622295473,28.6115951,77.1071322,3,,,,,POINT (77.1071322 28.6115951)
6622295477,28.6127916,77.108489,3,,,,,POINT (77.108489 28.6127916)
6622295480,28.6107964,77.1079704,3,,,,,POINT (77.1079704 28.6107964)
6622381001,28.6102524,77.1104287,3,,,,,POINT (77.1104287 28.6102524)
6622381004,28.6099368,77.1091801,4,,,,,POINT (77.1091801 28.6099368)
6622381007,28.6096872,77.1095234,3,,,,,POINT (77.1095234 28.6096872)
6622381009,28.6086323,77.1108645,3,,,,,POINT (77.1108645 28.6086323)
6622381010,28.6108554,77.1081578,4,,,,,POINT (77.1081578 28.6108554)
6622381013,28.6093293,77.1078095,3,,,,,POINT (77.1078095 28.6093293)
6622381014,28.6099312,77.1070919,3,,,,,POINT (77.1070919 28.6099312)
6622490396,28.6250396,77.1332849,1,,,,,POINT (77.1332849 28.6250396)
6622490398,28.6251362,77.1345637,3,,,,,POINT (77.1345637 28.6251362)
6622505241,28.6135377,77.1098084,3,,,,,POINT (77.1098084 28.6135377)
6622505242,28.6138185,77.1094456,4,,,,,POINT (77.1094456 28.6138185)
6622505243,28.6142,77.1090299,3,,,,,POINT (77.1090299 28.6142)
6622505249,28.6121815,77.1125983,4,,,,,POINT (77.1125983 28.6121815)
6622505250,28.6118559,77.1123079,3,,,,,POINT (77.1123079 28.6118559)
6622505251,28.611219,77.1133469,1,,,,,POINT (77.1133469 28.611219)
6622505259,28.6135746,77.1098509,3,,,,,POINT (77.1098509 28.6135746)
6622505260,28.6137914,77.1101001,3,,,,,POINT (77.1101001 28.6137914)
6622505261,28.6131882,77.1094067,3,,,,,POINT (77.1094067 28.6131882)
6625612746,28.6089804,77.1902452,3,,,,,POINT (77.1902452 28.6089804)
6626924759,28.6122998,77.1095361,4,,,,,POINT (77.1095361 28.6122998)
6626924760,28.6129467,77.1087107,3,,,,,POINT (77.1087107 28.6129467)
6626924763,28.6124999,77.1092932,3,,,,,POINT (77.1092932 28.6124999)
6626924764,28.6129228,77.1096443,3,,,,,POINT (77.1096443 28.6129228)
6627493370,28.5701564,77.1846403,3,,,,,POINT (77.1846403 28.5701564)
6627500032,28.6104688,77.1101853,4,,,,,POINT (77.1101853 28.6104688)
6627505415,28.6112013,77.1110938,3,,,,,POINT (77.1110938 28.6112013)
6627505416,28.6114816,77.1106334,3,,,,,POINT (77.1106334 28.6114816)
6627505422,28.6103736,77.1119495,3,,,,,POINT (77.1119495 28.6103736)
6627505427,28.6122629,77.1095934,4,,,,,POINT (77.1095934 28.6122629)
6630634303,28.5880736,77.2129335,1,,,,,POINT (77.2129335 28.5880736)
6630860138,28.6137139,77.1065637,3,,,,,POINT (77.1065637 28.6137139)
6630860140,28.6136004,77.1063477,4,,,,,POINT (77.1063477 28.6136004)
6630860142,28.6131966,77.1053087,3,,,,,POINT (77.1053087 28.6131966)
6630860143,28.6131274,77.1053821,3,,,,,POINT (77.1053821 28.6131274)
6630860146,28.6140094,77.1071425,4,,,,,POINT (77.1071425 28.6140094)
6630860147,28.6143145,77.1077187,3,,,,,POINT (77.1077187 28.6143145)
6631040923,28.5466502,77.1317911,3,,,,,POINT (77.1317911 28.5466502)
6631040927,28.546245,77.1334568,3,,,,,POINT (77.1334568 28.546245)
6637358436,28.6266137,77.2236782,3,,,,,POINT (77.2236782 28.6266137)
6637358439,28.6267042,77.2232575,3,,,,,POINT (77.2232575 28.6267042)
6639638333,28.5591143,77.1708633,3,,,,,POINT (77.1708633 28.5591143)
6639715298,28.5725098,77.162557,3,,,,,POINT (77.162557 28.5725098)
6639715302,28.5728798,77.1615658,3,,,,,POINT (77.1615658 28.5728798)
6640070825,28.5476517,77.1225716,3,,,,,POINT (77.1225716 28.5476517)
6640127059,28.5276959,77.1566829,4,,,,,POINT (77.1566829 28.5276959)
6642434604,28.5704563,77.1835907,3,,,,,POINT (77.1835907 28.5704563)
6642434605,28.5706352,77.1831568,4,,,,,POINT (77.1831568 28.5706352)
6642442157,28.6275374,77.2342254,3,,,,,POINT (77.2342254 28.6275374)
6642442163,28.6260957,77.2337006,3,,,,,POINT (77.2337006 28.6260957)
6642442168,28.625682,77.2336467,3,,,,,POINT (77.2336467 28.625682)
6642648216,28.6390938,77.1940807,3,,,,,POINT (77.1940807 28.6390938)
6642648217,28.6391519,77.1939551,3,,,,,POINT (77.1939551 28.6391519)
6643020576,28.6109488,77.2270722,3,,,,,POINT (77.2270722 28.6109488)
6643020577,28.6110738,77.2270084,3,,,,,POINT (77.2270084 28.6110738)
6643524960,28.6162845,77.2253171,3,,,,,POINT (77.2253171 28.6162845)
6645471661,28.5811536,77.1017893,1,,,,,POINT (77.1017893 28.5811536)
6645471665,28.5798526,77.1015359,3,,,,,POINT (77.1015359 28.5798526)
6645561147,28.5728928,77.121506,3,,,,,POINT (77.121506 28.5728928)
6645843113,28.5733255,77.1607531,1,,,,,POINT (77.1607531 28.5733255)
6645848771,28.5966317,77.2002207,3,,,,,POINT (77.2002207 28.5966317)
6645848774,28.5961914,77.1998922,3,,,,,POINT (77.1998922 28.5961914)
6645848778,28.5973215,77.1980153,3,,,,,POINT (77.1980153 28.5973215)
6645855936,28.6229393,77.1366716,3,,,,,POINT (77.1366716 28.6229393)
6645855942,28.6235308,77.1368095,3,,,,,POINT (77.1368095 28.6235308)
6645855943,28.6227563,77.1369302,3,,,,,POINT (77.1369302 28.6227563)
6645878646,28.5726947,77.1611341,1,,,,,POINT (77.1611341 28.5726947)
6646336237,28.6315818,77.2170792,3,,,,,POINT (77.2170792 28.6315818)
6646353546,28.6015675,77.1343808,3,,,,,POINT (77.1343808 28.6015675)
6646385368,28.6370031,77.1456367,1,,,,,POINT (77.1456367 28.6370031)
6646385369,28.6359814,77.1461342,3,,,,,POINT (77.1461342 28.6359814)
6646385370,28.6332959,77.1475337,1,,,,,POINT (77.1475337 28.6332959)
6646385371,28.6336541,77.1472944,3,,,,,POINT (77.1472944 28.6336541)
6646385372,28.6331882,77.1463341,1,,,,,POINT (77.1463341 28.6331882)
6646385376,28.6338845,77.1470717,1,,,,,POINT (77.1470717 28.6338845)
6646385382,28.6341391,77.1471471,3,,,,,POINT (77.1471471 28.6341391)
6646385383,28.633539,77.1470194,3,,,,,POINT (77.1470194 28.633539)
6646396090,28.6343558,77.1470097,3,,,,,POINT (77.1470097 28.6343558)
6646396097,28.633712,77.1474177,3,,,,,POINT (77.1474177 28.633712)
6646396124,28.635922,77.1466056,3,,,,,POINT (77.1466056 28.635922)
6646396125,28.635957,77.1468205,3,,,,,POINT (77.1468205 28.635957)
6649221978,28.6285861,77.2248053,3,,,,,POINT (77.2248053 28.6285861)
6649221979,28.6279523,77.2239806,3,,,,,POINT (77.2239806 28.6279523)
6649221980,28.6291654,77.2233121,3,,,,,POINT (77.2233121 28.6291654)
6649243355,28.6141432,77.1073761,3,,,,,POINT (77.1073761 28.6141432)
6649243356,28.6135074,77.1061511,3,,,,,POINT (77.1061511 28.6135074)
6649903416,28.6413435,77.1446211,3,,,,,POINT (77.1446211 28.6413435)
6649903418,28.6411204,77.1423671,1,,,,,POINT (77.1423671 28.6411204)
6649903419,28.6397204,77.1433163,3,,,,,POINT (77.1433163 28.6397204)
6649903420,28.6404018,77.1422475,4,,,,,POINT (77.1422475 28.6404018)
6649903421,28.640699,77.1417716,1,,,,,POINT (77.1417716 28.640699)
6649903422,28.6392515,77.1429426,3,,,,,POINT (77.1429426 28.6392515)
6649903423,28.6399178,77.1418701,4,,,,,POINT (77.1418701 28.6399178)
6649903424,28.6402706,77.1412915,1,,,,,POINT (77.1412915 28.6402706)
6649903425,28.6397715,77.1412003,1,,,,,POINT (77.1412003 28.6397715)
6649903426,28.6388561,77.1426275,3,,,,,POINT (77.1426275 28.6388561)
6649903427,28.6378765,77.1418467,1,,,,,POINT (77.1418467 28.6378765)
6649903428,28.6402492,77.143777,3,,,,,POINT (77.143777 28.6402492)
6649903429,28.6400496,77.1441139,3,,,,,POINT (77.1441139 28.6400496)
6649903430,28.6409298,77.1426594,4,,,,,POINT (77.1426594 28.6409298)
6649903431,28.6395267,77.1415651,3,,,,,POINT (77.1415651 28.6395267)
6655403034,28.598417,77.1872995,3,,,,,POINT (77.1872995 28.598417)
6655403039,28.5966452,77.1866303,4,,,,,POINT (77.1866303 28.5966452)
6655403045,28.5931144,77.1847878,4,,,,,POINT (77.1847878 28.5931144)
6655403050,28.5913468,77.1838661,4,,,,,POINT (77.1838661 28.5913468)
6655403066,28.5872154,77.1828233,4,,,,,POINT (77.1828233 28.5872154)
6655403075,28.5892092,77.182858,3,,,,,POINT (77.182858 28.5892092)
6655403086,28.5897891,77.1828532,3,,,,,POINT (77.1828532 28.5897891)
6655403090,28.598325,77.1876606,3,,,,,POINT (77.1876606 28.598325)
6655403096,28.5971642,77.1903362,3,,,,,POINT (77.1903362 28.5971642)
6655403106,28.5986211,77.1877843,3,,,,,POINT (77.1877843 28.5986211)
6655403142,28.5987674,77.1874908,3,,,,,POINT (77.1874908 28.5987674)
6655403155,28.6030442,77.1910488,3,,,,,POINT (77.1910488 28.6030442)
6655403173,28.5986533,77.1877665,3,,,,,POINT (77.1877665 28.5986533)
6655403182,28.5973179,77.1909874,3,,,,,POINT (77.1909874 28.5973179)
6655403189,28.5959852,77.1935051,3,,,,,POINT (77.1935051 28.5959852)
6655403209,28.5962338,77.1936519,3,,,,,POINT (77.1936519 28.5962338)
6655403218,28.5958122,77.1982494,3,,,,,POINT (77.1982494 28.5958122)
6655403219,28.5960794,77.1981092,3,,,,,POINT (77.1981092 28.5960794)
6655403234,28.5960409,77.1940697,3,,,,,POINT (77.1940697 28.5960409)
6655403239,28.5961715,77.1940106,3,,,,,POINT (77.1940106 28.5961715)
6655403249,28.5868429,77.1888456,3,,,,,POINT (77.1888456 28.5868429)
6655403260,28.5854437,77.1871702,4,,,,,POINT (77.1871702 28.5854437)
6655403268,28.5853132,77.1848193,3,,,,,POINT (77.1848193 28.5853132)
6655403272,28.5855021,77.1848967,3,,,,,POINT (77.1848967 28.5855021)
